"Case ID","Case","Automation","Configurations","Created at","Created by","Description","Estimate","Expected","Folder","Forecast","Issues","Preconditions","Priority","Scenarios (Step)","State","Status (latest)","Status date","Steps (Expected)","Steps (Step)","Tags","Template","Updated at","Updated by"
"470","Exclude ferry routes from optimization","No","","2024-01-31T03:06:08.701Z","Andrew Kwok","<p>Front-end testing:</p>
<ul>
<li>Create a project with one route and one stop that can only be reached by ferry.</li>
<li>Exclude Ferry toggle should be on by default</li>
</ul>
<p>Payload used to test back-end:</p>
<p>{<br />
""routeScenario"": {<br />
""stops"": [<br />
{<br />
""name"": ""Spanish Banks"",<br />
""locations"": [<br />
{<br />
""address"": ""British Columbia"",<br />
""longitude"": -123.21383077551778,<br />
""latitude"": 49.277653117337124<br />
}<br />
],<br />
""email"": null,<br />
""timeWindows"": [],<br />
""duration"": 600<br />
},<br />
{<br />
""name"": ""Bowen Island"",<br />
""locations"": [<br />
{<br />
""address"": ""701 W Georgia St, Vancouver, BC V7Y 1G5, Canada"",<br />
""longitude"": -123.37041730298047,<br />
""latitude"": 49.37757525561144<br />
}<br />
],<br />
""phone"": null,<br />
""duration"": 3600<br />
}<br />
],<br />
""routes"": [<br />
{<br />
""name"": ""Ferry Route"",<br />
""startDate"": ""2021-09-05"",<br />
""constraints"": {<br />
""startTime"": ""09:00"",<br />
""endTime"": ""17:00"",<br />
""startLocations"": [<br />
{<br />
""address"": ""British Columbia"",<br />
""longitude"": -123.21383077551778,<br />
""latitude"": 49.277653117337124<br />
}<br />
]<br />
}<br />
}<br />
],<br />
""options"": {<br />
""excludeFerry"": false<br />
}<br />
}<br />
}</p>","","<p>The default for excludeFerry is true - the response should have an unscheduled stop that is only accessible by a ferry.</p>
<p>When excludeFerry is false (or the toggle is off), all stops will be scheduled.</p>","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"471","Add default order duration and schedule","No","","2024-01-31T03:06:08.712Z","Andrew Kwok","<ol>
<li>
<p>Change the default duration value, refresh the page, check that it will still have that duration;</p>
</li>
<li>
<p>Create optimization scenario where some stops don't have duration.</p>
</li>
<li>
<p>Optimize, then set default duration to 50 minutes and reoptimize.</p>
</li>
<li>
<p>Check that timeline durations increase (being 50 minutes each stop with no duration step).</p>
</li>
</ol>","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"472","Visit balance optimization preference","No","","2024-01-31T03:06:08.721Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"473","If balance by visits is enabled, balance by stops is disabled and vice versa","No","","2024-01-31T03:06:08.728Z","Andrew Kwok","","","","Optimization Preferences","","","","Normal","","Draft","","","","","","Case (text)","",""
"474","V3 Optimization with less than 1000 stops","No","","2024-01-31T03:06:08.734Z","Andrew Kwok","<ol>
<li>Navigate to a workspace with no unscheduled orders</li>
<li>Switch to a date with no previously scheduled routes</li>
<li>Upload the CSV file containing less than 1000 stops</li>
<li>Create sufficient number of routes to schedule all orders from csv or setup an unlimited template</li>
<li>Schedule all orders to routes</li>
</ol>","","<p>Routes returned by the app should have ETAs adjusted by the ML models</p>
<p>Verification Steps:</p>
<ol>
<li>Check map-service logs in Grafana/Mezmo related to the projectId.<br />
Sample logs:<br />
{""name"":""map-service"",""hostname"":""map-service-78878595fc-tpkd8"",""pid"":52,""requestId"":""8d98b156-c614-4885-90b2-8f2f8723f103"",""level"":30,""msg"":""2d matrix obtained from worker"",""time"":""2023-10-11T18:25:52.000Z"",""v"":0}</li>
</ol>","Route ETA accuracy","","","","Normal","","Draft","","","","","","Case (text)","",""
"475","V3 Optimization between 1000 to 1500 stops","No","","2024-01-31T03:06:08.745Z","Andrew Kwok","<ol>
<li>Navigate to a workspace with no unscheduled orders</li>
<li>Switch to a date with no previously scheduled routes</li>
<li>Upload the CSV file containing stops between 1000 to 1500</li>
<li>Create sufficient number of routes to schedule all orders from csv or setup an unlimited template</li>
<li>Schedule all orders to routes</li>
</ol>","","<p>Routes returned by the app should have ETAs adjusted by the ML models<br />
Verification Steps:</p>
<ol>
<li>Check map-service logs in Grafana/Mezmo related to the projectId.<br />
Sample logs:<br />
{""name"":""map-service"",""hostname"":""map-service-78878595fc-tpkd8"",""pid"":52,""requestId"":""8d98b156-c614-4885-90b2-8f2f8723f103"",""level"":30,""msg"":""2d matrix obtained from worker"",""time"":""2023-10-11T18:25:52.000Z"",""v"":0}</li>
</ol>","Route ETA accuracy","","","","Normal","","Draft","","","","","","Case (text)","",""
"476","V3 Optimization with more than 1500 stops","No","","2024-01-31T03:06:08.756Z","Andrew Kwok","<ol>
<li>Navigate to a workspace with no unscheduled orders</li>
<li>Switch to a date with no previously scheduled routes</li>
<li>Upload the CSV file containing more than 1500 stops</li>
<li>Create sufficient number of routes to schedule all orders from csv or setup an unlimited template</li>
<li>Schedule all orders to routes</li>
</ol>","","<p>Routes returned by the app should have ETAs adjusted by the ML models<br />
Verification Steps:</p>
<ol>
<li>Check map-service logs in Grafana/Mezmo related to the projectId.<br />
Sample logs:<br />
{""name"":""map-service"",""hostname"":""map-service-78878595fc-tpkd8"",""pid"":52,""requestId"":""8d98b156-c614-4885-90b2-8f2f8723f103"",""level"":30,""msg"":""2d matrix obtained from worker"",""time"":""2023-10-11T18:25:52.000Z"",""v"":0}</li>
</ol>","Route ETA accuracy","","","","Normal","","Draft","","","","","","Case (text)","",""
"477","V2 Optimization with more than 1000 stops","No","","2024-01-31T03:06:08.766Z","Andrew Kwok","<ol>
<li>Create a project in V2</li>
<li>Upload the CSV file containing more than 1000 stops</li>
<li>Create routes within the same region as the stops from Step 2</li>
<li>Optimize the project</li>
</ol>","","<p>Routes returned by the app should not have ETAs adjusted by the ML models</p>
<p>Verification Steps:</p>
<ol>
<li>Check map-service logs in Grafana/Mezmo related to the projectId. Sample logs:</li>
</ol>
<p>{""name"":""map-service"",""hostname"":""map-service-78878595fc-tpkd8"",""pid"":52,""requestId"":""8d98b156-c614-4885-90b2-8f2f8723f103"",""level"":30,""msg"":""2d matrix obtained from worker"",""time"":""2023-10-11T18:25:52.000Z"",""v"":0}</p>
<p>this kind of logs should not be there.</p>","Route ETA accuracy","","","","Normal","","Draft","","","","","","Case (text)","",""
"478","V2 Optimization with less than 1000 stops","No","","2024-01-31T03:06:08.777Z","Andrew Kwok","<ol>
<li>Create a project in V2</li>
<li>Upload the CSV file containing less than 1000 stops</li>
<li>Create routes within the same region as the stops from Step 2</li>
<li>Optimize the project</li>
</ol>","","<p>Routes returned by the app should have ETAs adjusted by the ML models</p>
<p>Verification Steps:</p>
<ol>
<li>Check map-service logs in Grafana/Mezmo related to the projectId. Sample logs:</li>
</ol>
<p>{""name"":""map-service"",""hostname"":""map-service-78878595fc-tpkd8"",""pid"":52,""requestId"":""8d98b156-c614-4885-90b2-8f2f8723f103"",""level"":30,""msg"":""2d matrix obtained from worker"",""time"":""2023-10-11T18:25:52.000Z"",""v"":0}</p>
<p>this kind of logs should be there.</p>","Route ETA accuracy","","","","Normal","","Draft","","","","","","Case (text)","",""
"480","No routes in scheduling preview","No","","2024-01-31T03:06:08.798Z","Andrew Kwok","<ol>
<li>Open the scheduling modal</li>
<li>Start the optimization action</li>
</ol>","","<ol>
<li>Routes table shows empty state</li>
<li>Auto-create routes setting shows “Yes”</li>
<li>Schedule button in modal says “Schedule”</li>
<li>New routes should be created and orders should be scheduled</li>
<li>The routes should be visible in the list view and in the Gantt timeline</li>
<li>All orders are scheduled into auto-created routes</li>
<li>No unserved orders unless impossible to schedule (e.g. ferry is required and ferry routes are disabled)</li>
</ol>","Scheduling Preview","","","","Normal","","Draft","","","","","","Case (text)","",""
"481","User can preview scheduling action when scheduling to existing unpublished routes","No","","2024-01-31T03:06:08.808Z","Andrew Kwok","<ol>
<li>From the orders tray, click schedule and open the scheduling modal</li>
<li>Schedule the routes</li>
</ol>","","<ol>
<li>Scheduling preview should open</li>
<li>Count of orders being scheduled are shown in preview</li>
<li>Optimization preferences are shown in preview</li>
<li>Existing routes are shown in preview</li>
<li>Auto-create routes setting shows “No”</li>
<li>Warning that constraints will be ignored if necessary in order to schedule all orders</li>
<li>Schedule button in modal says “Schedule”</li>
<li>Orders should be scheduled to existing routes</li>
<li>The routes should be visible in the list view and in the Gantt timeline</li>
<li>No unserved orders unless impossible to schedule (e.g. ferry is required and ferry routes are disabled)</li>
</ol>","Scheduling Preview","","","","Normal","","Draft","","","","","","Case (text)","",""
"482","User can preview scheduling action when there are existing published routes and no unpublished ones","No","","2024-01-31T03:06:08.819Z","Andrew Kwok","<ol>
<li>Schedule all orders from orders panel</li>
<li>Click Schedule</li>
</ol>","","<ol>
<li>Scheduling preview should open</li>
<li>Count of orders being scheduled are shown in preview</li>
<li>Optimization preferences are shown in preview</li>
<li>Existing published routes are shown in preview in a disabled/locked state</li>
<li>Auto-create routes setting shows “Yes”</li>
<li>Schedule button in modal says “Schedule”</li>
<li>Orders should not be scheduled to existing routes</li>
<li>All orders are scheduled into auto-created routes</li>
<li>No unserved orders unless impossible to schedule (e.g. ferry is required and ferry routes are disabled)</li>
<li>The routes should be visible in the list view and in the Gantt timeline</li>
</ol>","Scheduling Preview","","","","Normal","","Draft","","","","","","Case (text)","",""
"483","User can preview scheduling action when scheduling to existing not published and published routes","No","","2024-01-31T03:06:08.829Z","Andrew Kwok","<ol>
<li>Schedule all orders</li>
<li>Click Schedule from scheduling preview</li>
</ol>","","<ol>
<li>Scheduling preview should open</li>
<li>Count of orders being scheduled are shown in preview</li>
<li>Optimization preferences are shown in preview</li>
<li>Existing not published and published routes are shown in preview, not published routes appear enabled and published routes appear in a disabled/locked state.</li>
<li>Auto-create routes setting shows “No”</li>
<li>Schedule button in modal says “Schedule”</li>
<li>Warning that constraints will be ignored if necessary in order to schedule all orders</li>
<li>All orders are scheduled into existing unpublished routes</li>
<li>No unserved orders unless impossible to schedule (e.g. ferry is required and ferry routes are disabled)</li>
<li>The routes should be visible in the list view and in the Gantt timeline</li>
</ol>","Scheduling Preview","","","","Normal","","Draft","","","","","","Case (text)","",""
"486","Schedule orders using multiple route templates with varying shift times","No","","2024-01-31T03:06:08.860Z","Andrew Kwok","<p>1 - Create a route template labelled morning with a shift time of 9-12am<br />
2 - Create another route template labelled afternoon with a shift time of 12-5pm<br />
3 - Create order1 that has a time window of 10-11am<br />
4 - Create order2 that has a time window of 2-3pm<br />
5 - Click on Schedule All button</p>","","<p>2 routes should be generate. Morning route should have order1 scheduled, and afternoon route should have order2 scheduled</p>","Scheduling Preview","","","","Normal","","Draft","","","","","","Case (text)","",""
